ROWNUM,X,Y,FEEDER
﻿233,201054.68799999999,2616455,XA21
﻿234,200150.41399999999,2616882.9029999999,XA21
﻿235,202789.88699999999,2616608.7000000002,XA22
﻿236,201836.33799999999,2619307.4410000001,XA22
﻿237,201926.42499999999,2618904.0060000001,XA22
﻿238,201722.179,2617828.1120000002,XA22
﻿239,201379.152,2617426.1120000002,XA22
﻿240,201533.041,2619935.0750000002,XA22
﻿241,201568.16500000001,2617361.2790000001,XA22
﻿242,201810.01500000001,2618033.1400000001,XA22
﻿243,202889.5,2619763.3119999999,XA22
﻿244,202452.215,2619572.5800000001,XA22
﻿245,201957.5,2617946.2349999999,XA22
﻿246,202148.74299999999,2619839.1850000001,XA22
﻿247,202892.26000000001,2617662.7370000002,XA22
﻿248,201970.47700000001,2619310.5490000001,XA22
﻿249,202785.391,2619552.5290000001,XA22
﻿250,202078.52100000001,2619679.034,XA22
﻿251,201380.95800000001,2617740.54,XA22
﻿252,202382.435,2620057.7110000001,XA22
﻿253,201804.02799999999,2620059.3709999998,XA22
﻿254,203055.51699999999,2616937.1269999999,XA22
﻿255,201904.85399999999,2619862.6600000001,XA22
﻿256,201238.22399999999,2617838.2080000001,XA22
﻿257,202289.163,2620211.8220000002,XA22
﻿258,202294.02900000001,2621226.8399999999,XA22
﻿259,202425.98999999999,2619869.8840000001,XA22
﻿260,201258.08499999999,2617567.1690000002,XA22
﻿261,201394.98699999999,2617909.2659999998,XA22
﻿262,202317.03899999999,2619884.8500000001,XA22
﻿263,202935.38699999999,2616655.3689999999,XA22
﻿264,200437.42800000001,2617898.7820000001,XA22
﻿265,200634.978,2617888.111,XA22
﻿266,203012.00700000001,2620014.4190000002,XA22
﻿267,202263.158,2619817.3280000002,XA22
﻿268,202828.36199999999,2617012.6310000001,XA22
﻿269,201771.05300000001,2620058.4210000001,XA22
﻿270,202002.63800000001,2620370.3730000001,XA22
﻿271,202518.359,2620841.7990000001,XA22
﻿272,202245.875,2619726.4750000001,XA22
﻿273,202305.09,2620816.5440000002,XA22
﻿274,202070.755,2620972.5079999999,XA22
﻿275,202517.516,2620175.9130000002,XA22
﻿276,202138.97399999999,2620898.8139999998,XA22
﻿277,202560.36199999999,2619816.6570000001,XA22
﻿278,202122.53599999999,2621162.7769999998,XA22
﻿279,201987.24400000001,2618266.577,XA22
﻿280,202084.19200000001,2619936.105,XA22
﻿281,202558.51500000001,2620778.7910000002,XA22
﻿282,201928.62899999999,2619282.3599999999,XA22
﻿283,201894.32699999999,2620778.105,XA22
﻿284,202580,2616910,XA22
﻿285,202766.19500000001,2619841.9670000002,XA22
﻿286,201619.149,2617944.4160000002,XA22
﻿287,201788.158,2617464.1949999998,XA22
﻿288,202167.06,2620692.9550000001,XA22
﻿289,201719.35699999999,2620354.6170000001,XA22
﻿290,201972.79800000001,2617634.611,XA22
﻿291,202070.68400000001,2621015.8599999999,XA22
﻿292,200575.16500000001,2618014.4610000001,XA22
﻿293,202254.19500000001,2619909.0789999999,XA22
﻿294,202463.31299999999,2620281.7450000001,XA22
﻿295,202590.372,2617179.773,XA22
﻿296,201954.59,2617727.73,XA22
﻿297,202807.65900000001,2617336.3909999998,XA22
﻿298,201986.32800000001,2620686.7439999999,XA22
﻿299,201246.96599999999,2617488.048,XA22
﻿300,201731.71100000001,2619278.9100000001,XA22
﻿301,201701.15900000001,2619370.0320000001,XA22
﻿302,201925,2619945.0950000002,XA22
﻿303,202069.34099999999,2620885.2250000001,XA22
﻿304,202296.29699999999,2620049.8050000002,XA22
﻿305,201819.80300000001,2619917.5720000002,XA22
﻿306,202085.13500000001,2620742.4300000002,XA22
﻿307,202203.83799999999,2617817.5610000002,XA22
﻿308,202072.78,2620687.7850000001,XA22
﻿309,202269.52499999999,2620963.531,XA22
﻿310,202423.405,2619724.9780000001,XA22
﻿311,202850.533,2619825.8790000002,XA22
﻿312,203162.47399999999,2620116.8560000001,XA22
﻿313,202612.67499999999,2617146.9010000001,XA22
﻿314,202058.375,2621116.0800000001,XA22
﻿315,200990.908,2617663.3500000001,XA22
﻿316,202156.05600000001,2619721.159,XA22
﻿317,202341.22399999999,2619936.4810000001,XA22
﻿318,202495.12100000001,2617308.5630000001,XA22
﻿319,202250.519,2620126.6460000002,XA22
﻿320,202349.13399999999,2619720.986,XA22
﻿321,202473.492,2617345.4840000002,XA22
﻿322,202124.03599999999,2619496.176,XA22
﻿323,202378.33300000001,2620670.0350000001,XA22
﻿324,202598.394,2620080.2990000001,XA22
﻿325,201902.098,2620350.4380000001,XA22
﻿326,202105.26000000001,2620536.0419999999,XA22
﻿327,202187.329,2620824.0729999999,XA22
﻿328,202559.60200000001,2620516.5610000002,XA22
﻿329,202110.44500000001,2620140.5109999999,XA22
﻿330,202926.68799999999,2620067.0729999999,XA22
﻿331,202784.905,2620064.1800000002,XA22
﻿332,201280.29800000001,2617720.5040000002,XA22
﻿333,202235.69399999999,2617451.0819999999,XA22
﻿334,200844.53899999999,2617733.5359999998,XA22
﻿335,201497.921,2620762.3599999999,XA22
﻿336,202180.05499999999,2619911.1800000002,XA22
﻿337,202821.476,2616510.4040000001,XA22
﻿338,201144.89000000001,2617835.6039999998,XA22
﻿339,203234.61199999999,2619873.1830000002,XA22
﻿340,203107.182,2619856.2990000001,XA22
﻿341,201883.14000000001,2619618.932,XA22
﻿342,202053.52299999999,2618257.4980000001,XA22
﻿343,203171.448,2619986.8599999999,XA22
﻿344,202032.163,2618445,XA22
﻿345,202049.11600000001,2619707.3509999998,XA22
﻿346,201592.20800000001,2617682.6570000001,XA22
﻿347,202446.508,2620118.733,XA22
﻿348,200939.32699999999,2617843.3870000001,XA22
﻿349,202323.26999999999,2620129.2960000001,XA22
﻿350,202031.584,2619825.3939999999,XA22
﻿351,202561.027,2620290.2689999999,XA22
﻿352,202925.51500000001,2619854.3300000001,XA22
﻿353,202027.489,2619336.5750000002,XA22
﻿354,201192.18900000001,2617942.8080000002,XA22
﻿355,202419.18700000001,2617588.753,XA22
﻿356,202697.204,2620425.9700000002,XA22
﻿357,202373.514,2621228.2110000001,XA22
﻿358,202459.462,2619998.6910000001,XA22
﻿359,202429.74400000001,2620053.0040000002,XA22
﻿360,201869.777,2619234.8489999999,XA22
﻿361,202008.76300000001,2619435.102,XA22
﻿362,201935.51999999999,2619176.1439999999,XA22
﻿363,202148.389,2620204.6260000002,XA22
﻿364,202753.41399999999,2617116.6779999998,XA22
﻿365,200732.71599999999,2617583.4079999998,XA22
﻿366,202110.068,2620302.4840000002,XA22
﻿367,201713.20199999999,2619219.0690000001,XA22
﻿368,203158.24600000001,2620031.3259999999,XA22
﻿369,201942.875,2618603.145,XA22
﻿370,202397.94099999999,2619584.554,XA22
﻿371,202078.712,2617986.8130000001,XA22
﻿372,202264.739,2617674.0980000002,XA22
﻿373,202229.23199999999,2617781.4190000002,XA22
﻿374,201589.978,2617940.7239999999,XA22
﻿375,202011.31899999999,2619277.5690000001,XA22
﻿376,201789.698,2617646.3590000002,XA22
﻿377,202723.53899999999,2616863.0019999999,XA22
﻿378,206771.23199999999,2613890.0260000001,XA23
﻿379,208806.56599999999,2615194.9780000001,XA23
﻿380,206507.35999999999,2615686.9309999999,XA23
﻿381,203868.049,2615174.6030000001,XA23
﻿382,210452.88399999999,2614209.1850000001,XA23
﻿383,206967.88,2616200.514,XA23
﻿384,208119.856,2614467.1660000002,XA23
﻿385,210847.204,2613628.125,XA23
﻿386,206270.59700000001,2614890.0529999998,XA23
﻿387,210139.19200000001,2615614.2030000002,XA23
﻿388,204839.43100000001,2616200.2590000001,XA23
﻿389,203478.44399999999,2616229.361,XA23
﻿390,205084.61799999999,2616101.048,XA23
﻿391,206728.609,2616229.2000000002,XA23
﻿392,210328.94200000001,2615376.983,XA23
﻿393,209806.87899999999,2613802.6699999999,XA23
﻿394,204092.128,2615076.827,XA23
﻿395,208924.41699999999,2615183.1230000001,XA23
﻿396,203519.35399999999,2616068.4270000001,XA23
﻿397,208215.09899999999,2615168.798,XA23
﻿398,208660.45000000001,2614768.7209999999,XA23
﻿399,207552.40299999999,2615583.5240000002,XA23
﻿400,206438.46799999999,2614706.6209999998,XA23
﻿401,204358.12,2614465.3480000002,XA23
﻿402,204209.78099999999,2615116.236,XA23
﻿403,206484.86199999999,2613583.5010000002,XA23
﻿404,204124.35399999999,2615147.1290000002,XA23
﻿405,204684.965,2616015.1549999998,XA23
﻿406,209800.32199999999,2614345.98,XA23
﻿407,211133.052,2614290.9100000001,XA23
﻿408,205089.20000000001,2615968.5920000002,XA23
﻿409,204438.747,2615661.4369999999,XA23
﻿410,205977.88399999999,2616081.9410000001,XA23
﻿411,210346.66500000001,2615291.5490000001,XA23
﻿412,208130.97399999999,2615240.426,XA23
﻿413,210037.36799999999,2615809.3459999999,XA23
﻿414,203799.05499999999,2616268.821,XA23
﻿415,204408.50599999999,2616162.5800000001,XA23
﻿416,209410.25,2615344.4350000001,XA23
﻿417,203629.739,2616430.7239999999,XA23
﻿418,206681.85800000001,2615843.4550000001,XA23
﻿419,204510.584,2615834.446,XA23
﻿420,204346.89600000001,2614154.1529999999,XA23
﻿421,205146.35399999999,2615619.7420000001,XA23
﻿422,207973.20199999999,2614722.398,XA23
﻿423,207037.785,2613566.023,XA23
﻿424,208136.72399999999,2615333.298,XA23
﻿425,204256.041,2616206.4380000001,XA23
﻿426,206992.30799999999,2615416.4019999998,XA23
﻿427,210138.693,2614357.5320000001,XA23
﻿428,209012.723,2615039.3679999998,XA23
﻿429,204736.285,2615970.9569999999,XA23
﻿430,206897.28599999999,2614019.034,XA23
﻿431,204706.35200000001,2616158.835,XA23
﻿432,207216.77299999999,2615741.2570000002,XA23
﻿433,206896.95199999999,2613547.4879999999,XA23
﻿434,204767.984,2613961.4989999998,XA23
﻿435,210673.42300000001,2614902.9139999999,XA23
﻿436,205560,2616107,XA23
﻿437,204962.73000000001,2615777.5350000001,XA23
﻿438,207610.47500000001,2615292.0980000002,XA23
﻿439,210189.60500000001,2615521.6919999998,XA23
﻿440,203746.133,2616084.8390000002,XA23
﻿441,207435.90100000001,2615977.4240000001,XA23
﻿442,206637.965,2616070.767,XA23
﻿443,204968.45699999999,2616326.6030000001,XA23
﻿444,203706.48999999999,2615405.1669999999,XA23
﻿445,203980.99600000001,2616262.3939999999,XA23
﻿446,207590,2615724.5460000001,XA23
﻿447,204605.98000000001,2614293.7919999999,XA23
﻿448,206564.82800000001,2615397.77,XA23
﻿449,209962.63200000001,2614403.1400000001,XA23
﻿450,206915.37299999999,2614239.3730000001,XA23
﻿451,208239.60999999999,2615730.253,XA23
﻿452,209809.63500000001,2613945.855,XA23
﻿453,204068.351,2614676.7140000002,XA23
﻿454,208157.93900000001,2614927.6099999999,XA23
﻿455,208412.13800000001,2615217.9279999998,XA23
﻿456,203260.818,2616373.5419999999,XA23
﻿457,210350.39499999999,2613893.0669999998,XA23
﻿458,205706.69399999999,2616135.3999999999,XA23
﻿459,204384.859,2614897.7659999998,XA23
﻿460,206967.106,2614663.4950000001,XA23
﻿461,209464.19500000001,2614847.6430000002,XA23
﻿462,210224.766,2614936.7799999998,XA23
﻿463,209314.91200000001,2614486.2310000001,XA23
﻿464,207110.361,2616012.7319999998,XA23
﻿465,207856.755,2615336.7850000001,XA23
﻿466,210051.005,2614352.9169999999,XA23
﻿467,205300.076,2615830.3300000001,XA23
﻿468,204052.617,2616224.3739999998,XA23
﻿469,206855.709,2614898.531,XA23
﻿470,206445.674,2615285.9890000001,XA23
﻿471,207678.76199999999,2615425.7349999999,XA23
﻿472,210534.68599999999,2613562.952,XA23
﻿473,209772.14499999999,2614218.807,XA23
﻿474,207342.40100000001,2615573.341,XA23
﻿475,208941.21299999999,2615327.7579999999,XA23
﻿476,210096.049,2613436.0240000002,XA23
﻿477,204815.986,2616361.3390000002,XA23
﻿478,210984.67600000001,2614159.9789999998,XA23
﻿479,210719.48800000001,2613955.5460000001,XA23
﻿480,210451.03099999999,2615560.844,XA23
﻿481,210741.345,2614445.2379999999,XA23
﻿482,204494.28099999999,2615777.5,XA23
﻿483,209069.136,2614526.1639999999,XA23
﻿484,209155.02600000001,2614873.7659999998,XA23
﻿485,204972.89600000001,2616070.548,XA23
﻿486,208561.61900000001,2615168.227,XA23
﻿487,206262.231,2615842.7740000002,XA23
﻿488,205730.41399999999,2616413.6000000001,XA23
﻿489,207591.171,2615096.75,XA23
﻿490,209614.92000000001,2614152.8089999999,XA23
﻿491,206869.20800000001,2616243.6000000001,XA23
﻿492,207248.91099999999,2615178.1370000001,XA23
﻿493,204161.80799999999,2616381.3939999999,XA23
﻿494,207157.516,2614804.6460000002,XA23
﻿495,209249.91200000001,2614262.0320000001,XA23
﻿496,209912.64600000001,2613686.6869999999,XA23
﻿497,207091.465,2615765.5260000001,XA23
﻿498,207216.11199999999,2615917.608,XA23
﻿499,207242.95800000001,2616098.5920000002,XA23
﻿500,209787.56400000001,2614053.0040000002,XA23
﻿501,209226.67800000001,2614839.446,XA23
﻿502,207530.60000000001,2615356.8500000001,XA23
﻿503,210558.41399999999,2613951.7000000002,XA23
﻿504,210151.19,2614117.3149999999,XA23
﻿505,210243.00899999999,2613792.6639999999,XA23
﻿506,204822.66200000001,2615986.1009999998,XA23
﻿507,211411.56400000001,2613787.1510000001,XA23
﻿508,209892.07199999999,2613862.0630000001,XA23
﻿509,208878.87400000001,2614899.6710000001,XA23
﻿510,204807.84,2616458.4530000002,XA23
﻿511,207420.63699999999,2615273.4339999999,XA23
﻿512,207065.196,2616235.727,XA23
﻿513,210997.68299999999,2613719.7220000001,XA23
﻿514,208420.77799999999,2614479.9029999999,XA23
﻿515,209879.43400000001,2613640.2310000001,XA23
﻿516,210679.81400000001,2614441.8640000001,XA23
﻿517,211248.60699999999,2613953.5529999998,XA23
﻿518,205633.26999999999,2616109.6260000002,XA23
﻿519,206517.242,2614957.8289999999,XA23
﻿520,206689.079,2615616.7209999999,XA23
﻿521,204453.86900000001,2616084.736,XA23
﻿522,204659.94699999999,2615912.4079999998,XA23
﻿523,207205.78099999999,2615876.932,XA23
﻿524,205696.07500000001,2615775.0690000001,XA23
﻿525,207141.64300000001,2616115.0120000001,XA23
﻿526,204825.75700000001,2616073.3569999998,XA23
﻿527,209806.92600000001,2615854.247,XA23
﻿528,206800.91800000001,2615505.8590000002,XA23
﻿529,209955.40900000001,2613728.0240000002,XA23
﻿530,206212.47,2616194.4240000001,XA23
﻿531,208588.86900000001,2614619.0959999999,XA23
﻿532,205690.08799999999,2615849.02,XA23
﻿533,207461.72099999999,2614972.1749999998,XA23
﻿534,207288.70999999999,2614873.2999999998,XA23
﻿535,210800.76199999999,2613732.9900000002,XA23
﻿536,204462.85800000001,2615934.4649999999,XA23
﻿537,206772.28099999999,2614524.841,XA23
﻿538,205808.06,2615663.8840000001,XA23
﻿539,204692.67199999999,2616387.4640000002,XA23
﻿540,204637.22500000001,2615780.9920000001,XA23
﻿541,203573.704,2616298.6349999998,XA23
﻿542,207782.31200000001,2614440.7949999999,XA23
﻿543,204787.84599999999,2613851.548,XA23
﻿544,209314.60500000001,2615842.2880000002,XA23
﻿545,204653.337,2615878.932,XA23
﻿546,204935.74299999999,2615862.6030000001,XA23
﻿547,209322.823,2614838.8999999999,XA23
﻿548,209492.997,2614927.7050000001,XA23
﻿549,206808.39300000001,2615302.4530000002,XA23
﻿550,205920.43900000001,2615560.1320000002,XA23
﻿551,205960.465,2616142.2949999999,XA23
﻿552,207691.606,2615396.179,XA23
﻿553,207525.704,2614374.5359999998,XA23
﻿554,210507.07399999999,2615101.0649999999,XA23
﻿555,210235.908,2613528.3990000002,XA23
﻿556,207780.364,2615343.6039999998,XA23
﻿557,203419.88,2616343.4470000002,XA23
﻿558,211194.53599999999,2614082.5109999999,XA23
﻿559,210145.98699999999,2613885.892,XA23
﻿560,207074.24600000001,2614601.5469999998,XA23
﻿561,203164.74600000001,2616347.0410000002,XA23
﻿562,210851.837,2613947.5550000002,XA23
﻿563,207856.38699999999,2614238.074,XA23
﻿564,207615.29800000001,2614434.6179999998,XA23
﻿565,204847.717,2614096.9789999998,XA23
﻿566,207529.177,2614719.7719999999,XA23
﻿567,204306.21400000001,2616146.7960000001,XA23
﻿568,209725.05100000001,2616130.9920000001,XA23
﻿569,210989.36799999999,2614063.4100000001,XA23
﻿570,204811.33300000001,2616134.1430000002,XA23
