ROWNUM,X,Y,FEEDER
﻿165,192372.777,2595345.6860000002,JA28
﻿166,192178.726,2594631.4950000001,JA28
﻿167,192191.027,2595663.3470000001,JA28
﻿168,192002.236,2595020.0120000001,JA28
﻿169,192404.34899999999,2595687.0279999999,JA28
﻿170,191777.514,2594940.3640000001,JA28
﻿171,192441.00899999999,2595258.2590000001,JA28
﻿172,192125.59899999999,2593639.1669999999,JA28
﻿173,192392.837,2595840.0780000002,JA28
﻿174,191801.38,2593568.75,JA28
﻿175,192386.152,2594849.2459999998,JA28
﻿176,192266.90400000001,2594878.0109999999,JA28
﻿177,191504.12899999999,2594932.344,JA28
﻿178,191862.88500000001,2594686.577,JA28
﻿179,192164.03099999999,2594915.1609999998,JA28
﻿180,192122.03099999999,2595158.554,JA28
﻿181,191853.446,2594898.8810000001,JA28
﻿182,192090.12899999999,2594895.1460000002,JA28
﻿183,192397.20800000001,2594902,JA28
﻿184,191592.22700000001,2594841.264,JA28
﻿185,192324.08799999999,2595011.3739999998,JA28
﻿186,192004.049,2594910.0279999999,JA28
﻿187,192064.68100000001,2594804.2220000001,JA28
﻿188,192104.995,2595432.8300000001,JA28
﻿189,192648.49100000001,2595955.838,JA28
﻿190,192213.71599999999,2595622.6830000002,JA28
﻿191,192188.554,2594735.8990000002,JA28
﻿192,192323.245,2595448.3450000002,JA28
﻿193,192029.962,2595098.588,JA28
﻿194,192569.85999999999,2596034.426,JA28
﻿195,191735.484,2593553.1239999998,JA28
﻿196,192474.076,2596059.3500000001,JA28
﻿197,191650.97899999999,2595097.0419999999,JA28
﻿198,192094.70300000001,2595212.48,JA28
﻿199,192384.61799999999,2595716.71,JA28
﻿200,192532.144,2595537.7570000002,JA28
﻿201,191718.54300000001,2594752.6000000001,JA28
﻿202,192346.64999999999,2595617.0589999999,JA28
﻿203,191796.799,2594912.5240000002,JA28
﻿204,192491.64799999999,2595144.5819999999,JA28
﻿205,191684.50899999999,2595125.9610000001,JA28
﻿206,192341.43400000001,2595295.9619999998,JA28
﻿207,192557.18799999999,2595045.8629999999,JA28
﻿208,192605.75899999999,2595608.952,JA28
﻿209,192100.30100000001,2594450.0350000001,JA28
﻿210,191970.704,2594670.5630000001,JA28
﻿211,192239.85200000001,2595244.9479999999,JA28
﻿212,192220.20300000001,2595300.335,JA28
﻿213,192223.95999999999,2594783.2609999999,JA28
﻿214,191601.42600000001,2594772.5550000002,JA28
﻿215,192190.07199999999,2595075.8369999998,JA28
﻿216,192488.041,2595481.9100000001,JA28
﻿217,191646.182,2594965.307,JA28
﻿218,192837.413,2596755.895,JA28
﻿219,192517.92600000001,2595922.2200000002,JA28
﻿220,192356.79800000001,2593742.9079999998,JA28
﻿221,192430.78099999999,2595850.7489999998,JA28
﻿222,192109.16699999999,2595339.1609999998,JA28
﻿223,192135.87299999999,2595217.0440000002,JA28
﻿224,192408.533,2595940.1239999998,JA28
﻿225,192444.74100000001,2595077.8650000002,JA28
﻿226,191743.11199999999,2594892.247,JA28
﻿227,192289.06299999999,2595040.5249999999,JA28
﻿228,191812.429,2594998.7310000001,JA28
﻿229,191941.26500000001,2595226.199,JA28
﻿230,191705.24400000001,2595015.6439999999,JA28
﻿231,192343.204,2595152.7140000002,JA28
﻿232,192250.77799999999,2595002.2250000001,JA28
﻿233,192060.47099999999,2595100.2560000001,JA28
﻿234,191971.652,2595107.4670000002,JA28
﻿235,191470.97,2594929.2390000001,JA28
﻿236,192236.209,2593668.855,JA28
﻿237,192270.70600000001,2595492.0290000001,JA28
﻿238,192305.43100000001,2594785.7969999998,JA28
﻿239,192420.15599999999,2595376.088,JA28
﻿240,192430.82399999999,2595533.0460000001,JA28
﻿241,192784.5,2597156.6170000001,JA29
﻿242,193048.614,2597301.324,JA29
﻿243,192568.965,2597056.4100000001,JA29
﻿244,192819.728,2597281.1359999999,JA29
﻿245,193192.97899999999,2597316.844,JA29
﻿246,192645.42300000001,2596836.3339999998,JA29
﻿247,192815.79500000001,2597309.3820000002,JA29
﻿248,192586.02499999999,2597146.9989999998,JA29
﻿249,192670.37400000001,2597267.4559999998,JA29
﻿250,193313.22500000001,2597362.5320000001,JA29
﻿251,192379.394,2597032.8050000002,JA29
﻿252,192481.86799999999,2597044.0070000002,JA29
﻿253,192959.19,2597325.608,JA29
﻿254,192773.361,2597216.537,JA29
﻿255,192435.43400000001,2597330.2710000002,JA29
﻿256,192441.696,2597245.3100000001,JA29
﻿257,192601.935,2597294.7030000002,JA29
﻿258,193294.239,2597319.6090000002,JA29
﻿259,192579.53200000001,2596944.5070000002,JA29
﻿260,192278.70199999999,2597033.0249999999,JA29
﻿261,192447.66399999999,2597111.969,JA29
﻿262,192669.90599999999,2597082.2940000002,JA29
﻿263,192923.81700000001,2597290.3330000001,JA29
﻿264,192713.91699999999,2596690.588,JA29
﻿265,192677.554,2597118.9079999998,JA29
﻿266,192798.535,2597080.3820000002,JA30
﻿267,192818.269,2597077.6120000002,JA30
﻿268,192967.266,2597099.9079999998,JA30
﻿269,193044.149,2597044.7110000001,JA30
﻿270,190941.05799999999,2597594.122,JA31
﻿271,191031.21400000001,2597600.946,JA31
﻿272,191059.92300000001,2596753.3629999999,JA31
﻿273,191002.16699999999,2597515.415,JA31
﻿274,191245.109,2597619.0729999999,JA31
﻿275,191202.193,2596743.4709999999,JA31
﻿276,191120.78,2597672.6189999999,JA31
﻿277,190960.769,2597637.2510000002,JA31
﻿278,191120.29300000001,2597580.5639999998,JA31
﻿279,191252.997,2597559.452,JA31
﻿280,191034.076,2597731.2030000002,JA31
﻿281,191160.36300000001,2596658.0860000001,JA31
﻿282,191215.48999999999,2596746.6740000001,JA31
﻿283,191153.28400000001,2597817.017,JA31
﻿284,192880.345,2597343.5800000001,JA32
﻿285,196049.54500000001,2594593.696,JA32
﻿286,193051.617,2597463.7250000001,JA32
﻿287,195780,2594760,JA32
﻿288,196153.318,2594592.5490000001,JA32
﻿289,195857.00200000001,2594715.6639999999,JA32
﻿290,192391.27799999999,2597264.6349999998,JA32
﻿291,192640.78200000001,2597499.0320000001,JA32
﻿292,195751.04800000001,2594824.0090000001,JA32
﻿293,192522.77600000001,2597494.057,JA32
﻿294,192947.204,2597530.034,JA32
﻿295,192740.79300000001,2597303.3390000002,JA32
﻿296,192561.67499999999,2597341.3810000001,JA32
﻿297,192888.00899999999,2597527.9440000001,JA32
﻿298,192488.356,2597333.5649999999,JA32
﻿299,192639.96900000001,2597468.1189999999,JA32
﻿300,192595.80499999999,2597502.9950000001,JA32
﻿301,192991.255,2597428.5440000002,JA32
﻿302,192501.31,2597274.2799999998,JA32
﻿303,192971.728,2597609.3050000002,JA32
﻿304,192650.117,2597346.7999999998,JA32
﻿305,192494.18700000001,2597433.3990000002,JA32
﻿306,195994.83300000001,2594625.446,JA32
﻿307,192498.10000000001,2597546.6519999998,JA32
﻿308,192831.93799999999,2597415.929,JA32
﻿309,195658.77600000001,2594882.4789999998,JA32
﻿310,192724.20199999999,2597443.8659999999,JA32
﻿311,195534.33900000001,2594970.5550000002,JA32
﻿312,192719.46599999999,2597512.3169999998,JA32
﻿313,193028.99900000001,2597389.8790000002,JA32
﻿314,192946.31299999999,2597404.5070000002,JA32
﻿315,196141.70699999999,2594592.0129999998,JA32
﻿316,195312.65900000001,2597247.753,JA33
﻿317,194879.46299999999,2597370.0819999999,JA33
﻿318,194956.13099999999,2597401.4389999998,JA33
﻿319,195765.73999999999,2597361.4180000001,JA33
﻿320,195130.91699999999,2597294.4169999999,JA33
﻿321,194884.83100000001,2597080.0970000001,JA33
﻿322,195238.304,2597250.656,JA33
﻿323,194841.09899999999,2597262.2050000001,JA33
﻿324,195212.57399999999,2597371.4130000002,JA33
﻿325,195504.054,2597330.6860000002,JA33
﻿326,195721.97399999999,2597300.46,JA33
﻿327,195175.74799999999,2597341.2409999999,JA33
﻿328,194947.78700000001,2597237.3250000002,JA33
﻿329,194953.451,2597411.0630000001,JA33
﻿330,195849.38800000001,2597434.8590000002,JA33
﻿331,195619.079,2597304.7769999998,JA33
﻿332,195055.389,2597192.1239999998,JA33
﻿333,194912.52900000001,2597164.963,JA33
﻿334,190510.33499999999,2594037.7319999998,JA34
﻿335,191081.97099999999,2594250.3220000002,JA34
﻿336,191188.29800000001,2594024.1740000001,JA34
﻿337,191065.94099999999,2593941.0899999999,JA34
﻿338,191493.272,2594173.2349999999,JA34
﻿339,191471.478,2594018.7140000002,JA34
﻿340,190853.40700000001,2594228.2990000001,JA34
﻿341,191226.55100000001,2594011.8429999999,JA34
﻿342,191219.35399999999,2594451.77,JA34
﻿343,191328.98199999999,2594425.1609999998,JA34
﻿344,191685.647,2593899.6970000002,JA34
﻿345,190989.25599999999,2594117.9270000001,JA34
﻿346,190891.79999999999,2594396.4750000001,JA34
﻿347,191072.66399999999,2594167.2570000002,JA34
﻿348,190751.144,2594386.5550000002,JA34
﻿349,190488.65100000001,2594052.7050000001,JA34
﻿350,191197.40900000001,2594778.6979999999,JA34
﻿351,191220.39799999999,2593930.628,JA34
﻿352,191207.81299999999,2594671.7050000001,JA34
﻿353,190836.88099999999,2594454.2250000001,JA34
﻿354,191395.519,2593807.3689999999,JA34
﻿355,190962.09299999999,2594531.6039999998,JA34
﻿356,191144.93900000001,2593941.0449999999,JA34
﻿357,190618.38399999999,2594372.4410000001,JA34
﻿358,190628.45199999999,2594006.7429999998,JA34
﻿359,190885.12100000001,2594178.5970000001,JA34
﻿360,190994.41099999999,2593989.5049999999,JA34
﻿361,191569.853,2593596.1600000001,JA34
﻿362,190860.07800000001,2594570.0240000002,JA34
﻿363,191351.90400000001,2593669.2319999998,JA34
﻿364,190728.61900000001,2594157.2039999999,JA34
﻿365,191526.144,2594108.6469999999,JA34
﻿366,191135.48300000001,2593457.6860000002,JA34
﻿367,191150.31299999999,2594662.1639999999,JA34
﻿368,191297.00200000001,2594328.139,JA34
﻿369,190995.91399999999,2594096.0249999999,JA34
﻿370,191018.845,2593358.6809999999,JA34
﻿371,190985.89600000001,2594263.0150000001,JA34
﻿372,190609.571,2593983.3500000001,JA34
﻿373,191089.236,2594071.8679999998,JA34
﻿374,191263.47899999999,2593515.8020000001,JA34
﻿375,191469.60000000001,2593910.5819999999,JA34
﻿376,191363.71599999999,2594096.6880000001,JA34
﻿377,191567.64600000001,2593945.9739999999,JA34
﻿378,191292.20800000001,2594116.5,JA34
﻿379,191557.34099999999,2594013.0299999998,JA34
﻿380,191382.318,2594225.7680000002,JA34
﻿381,191348.36499999999,2594118.0410000002,JA34
﻿382,190979.277,2594353.8569999998,JA34
﻿383,190489.459,2593865.5380000002,JA34
﻿384,190614.47,2594197.7310000001,JA34
﻿385,191073.94399999999,2594667.503,JA34
﻿386,191148.995,2594204.5010000002,JA34
﻿387,190594.89300000001,2594179.8100000001,JA34
﻿388,190503.03200000001,2593929.9240000001,JA34
﻿389,190499.726,2593896.6779999998,JA34
﻿390,190717.927,2594293.0210000002,JA34
﻿391,191566.598,2593563.0970000001,JA34
﻿392,190826.33300000001,2594071.8450000002,JA34
﻿393,191387.58100000001,2593902.3859999999,JA34
﻿394,191394.421,2594307.6370000001,JA34
﻿395,191306.334,2594198.514,JA34
﻿396,190992.299,2594679.7749999999,JA34
﻿397,192656.451,2595799.4569999999,JA35
﻿398,193422.57699999999,2596390.5869999998,JA35
﻿399,192982.04300000001,2595961.6510000001,JA35
﻿400,192461.81099999999,2595313.2259999998,JA35
﻿401,193424.625,2596172.1320000002,JA35
﻿402,191413.247,2594441.3999999999,JA35
﻿403,193679.35399999999,2597010.1490000002,JA35
﻿404,193385.432,2596936.747,JA35
﻿405,192617.685,2595513.344,JA35
﻿406,192586.68299999999,2595408.8709999998,JA35
﻿407,192597.864,2595101.7420000001,JA35
﻿408,192791.39000000001,2595797.5240000002,JA35
﻿409,192985.139,2594528.105,JA35
﻿410,193724.40100000001,2595644.2570000002,JA35
﻿411,192555.17300000001,2594463.4810000001,JA35
﻿412,191807.927,2594329.656,JA35
﻿413,193408.89600000001,2596468.105,JA35
﻿414,192687.535,2594883.6540000001,JA35
﻿415,194018.804,2594576.27,JA35
﻿416,193097.976,2595332.4559999998,JA35
﻿417,191908.06899999999,2594645.6839999999,JA35
﻿418,193853.31599999999,2595674.0279999999,JA35
﻿419,193246.50899999999,2595923.0800000001,JA35
﻿420,193062.736,2595897.7719999999,JA35
﻿421,193927.42999999999,2595197.7310000001,JA35
﻿422,193226.24400000001,2595847.628,JA35
﻿423,192355.239,2594532.5070000002,JA35
﻿424,193870.38699999999,2595176.7409999999,JA35
﻿425,193714.641,2595561.5419999999,JA35
﻿426,193008.88099999999,2595805.713,JA35
﻿427,192235.94899999999,2594387.7999999998,JA35
﻿428,193965.62599999999,2595933.875,JA35
﻿429,193592.82999999999,2595827.3760000002,JA35
﻿430,193425.88699999999,2596666.4210000001,JA35
﻿431,193276.35800000001,2596028.8769999999,JA35
﻿432,193726.64600000001,2595859.148,JA35
﻿433,192749.098,2595325.29,JA35
﻿434,191793.307,2594440.6120000002,JA35
﻿435,192655.07999999999,2595644.0899999999,JA35
﻿436,193671.946,2595863.1830000002,JA35
﻿437,191646.81099999999,2594579.3229999999,JA35
﻿438,193832.965,2595776.4240000001,JA35
﻿439,191236.29399999999,2594540.0800000001,JA35
﻿440,193017.99600000001,2595862.7859999998,JA35
﻿441,194109.989,2595372.8220000002,JA35
﻿442,192505.538,2595743.7790000001,JA35
﻿443,191602.796,2594722.017,JA35
﻿444,193624.34,2596915.057,JA35
﻿445,193457.48499999999,2595873.8769999999,JA35
﻿446,193409.51800000001,2595946.0090000001,JA35
﻿447,191803.255,2594175.8849999998,JA35
﻿448,192982.715,2595304.2510000002,JA35
﻿449,191565.965,2594626.7149999999,JA35
﻿450,191546.20600000001,2594518.4780000001,JA35
﻿451,193609.78700000001,2596663.0070000002,JA35
﻿452,193505.23300000001,2596831.3799999999,JA35
﻿453,191915.342,2594496.5,JA35
﻿454,193376.94699999999,2596188.6919999998,JA35
﻿455,191375.704,2594528.8829999999,JA35
﻿456,193920.74400000001,2595120.7960000001,JA35
﻿457,192049.04699999999,2593570.855,JA35
﻿458,192978.18700000001,2595402.7170000002,JA35
﻿459,192554.07699999999,2593923.3700000001,JA35
﻿460,192645.005,2595004.8250000002,JA35
﻿461,192323.20800000001,2593809.2409999999,JA35
﻿462,193996.25700000001,2594704.77,JA35
﻿463,192112.921,2594272.7459999998,JA35
﻿464,192754.97200000001,2595276.3020000001,JA35
﻿465,193375.81700000001,2596843.8429999999,JA35
﻿466,193450.152,2596989.3849999998,JA35
﻿467,192108.69099999999,2594544.9330000002,JA35
﻿468,191816.13699999999,2594051.6320000002,JA35
﻿469,193384.02299999999,2595914.8220000002,JA35
﻿470,192665.19399999999,2595393.7209999999,JA35
﻿471,192382.66699999999,2594022.0950000002,JA35
﻿472,194072.86199999999,2595354.2390000001,JA35
﻿473,192424.35500000001,2594475.8500000001,JA35
﻿474,192895.038,2595833.4959999998,JA35
﻿475,192233.59599999999,2594207.3139999998,JA35
﻿476,192963.19099999999,2595845.3679999998,JA35
﻿477,192038.57699999999,2593619.0419999999,JA35
﻿478,193413.603,2596866.3930000002,JA35
﻿479,191559.43799999999,2594199.3259999999,JA35
﻿480,192419.02299999999,2593703.79,JA35
﻿481,193607.17000000001,2595750.3169999998,JA35
﻿482,193403.30300000001,2596710.9900000002,JA35
﻿483,193443.402,2596265.6979999999,JA35
﻿484,192820.598,2593983.233,JA35
﻿485,193358.84700000001,2597017.96,JA35
﻿486,193148.60399999999,2596062.1910000001,JA35
﻿487,192562.56299999999,2595349.3229999999,JA35
﻿488,194090.046,2595966.5920000002,JA35
﻿489,193697.87899999999,2595772.787,JA35
﻿490,192098.94500000001,2593817.5499999998,JA35
﻿491,193872.54199999999,2595892.6439999999,JA35
﻿492,193348.23300000001,2595826.52,JA35
﻿493,193507.45600000001,2595928.0729999999,JA35
﻿494,192738.424,2595143.1159999999,JA35
﻿495,194002.791,2594690.9789999998,JA35
﻿496,193551.495,2596950.5809999998,JA35
﻿497,192388.14000000001,2594275.2710000002,JA35
﻿498,192353.334,2593939.105,JA35
﻿499,192775.63200000001,2594865.8489999999,JA35
﻿500,193024.24600000001,2597755.426,JA36
﻿501,192589.622,2597605.8900000001,JA36
﻿502,192747.45600000001,2597566.9270000001,JA36
﻿503,193113.68700000001,2597753.0780000002,JA36
﻿504,193438.90400000001,2597852.0660000001,JA36
﻿505,192687.45499999999,2597635.2420000001,JA36
﻿506,192859.723,2597729.4270000001,JA36
﻿507,192793.851,2597625.5809999998,JA36
﻿508,193497.18400000001,2597855.7379999999,JA36
﻿509,193209.24900000001,2597744.4929999998,JA36
﻿510,192898.81200000001,2597576.8080000002,JA36
﻿511,192981.24799999999,2597612.1600000001,JA36
﻿512,192590.386,2597585.003,JA36
﻿513,192705.17999999999,2597699.3829999999,JA36
﻿514,193032.75700000001,2597709.4909999999,JA36
﻿515,192622.33900000001,2597585.699,JA36
﻿516,193625.49299999999,2597840.7629999998,JA36
﻿517,193186.47500000001,2597681.1860000002,JA36
﻿518,193150.899,2597655.4709999999,JA36
﻿519,192870.552,2597643.0189999999,JA36
﻿520,192933.821,2597713.7889999999,JA36
﻿521,193402.73699999999,2597821.193,JA36
﻿522,191702.06,2596534.716,JA37
﻿523,191629.36199999999,2596474.9509999999,JA37
﻿524,191380.25,2596545.574,JA37
﻿525,191477.07199999999,2596557.3220000002,JA37
﻿526,191519.764,2596137.426,JA37
﻿527,191804.51800000001,2596671.736,JA37
﻿528,191508.20699999999,2596640.2680000002,JA37
﻿529,191507.228,2596493.3500000001,JA37
﻿530,191427.54800000001,2596645.8199999998,JA37
﻿531,191393.274,2596729.0329999998,JA37
﻿532,191771.163,2596605.5440000002,JA37
﻿533,191733.60200000001,2596456.7280000001,JA37
﻿534,191612,2596586.298,JA37
﻿535,195215.77799999999,2597501.0610000002,JA38
﻿536,195156.353,2597642.6460000002,JA38
﻿537,194192.15700000001,2597364.3620000002,JA38
﻿538,195178.62899999999,2597497.4029999999,JA38
﻿539,196852.413,2598025.3709999998,JA38
﻿540,195207.91200000001,2597530.7820000001,JA38
﻿541,194793.94,2597643.5189999999,JA38
﻿542,195427.66899999999,2597470.8130000001,JA38
﻿543,196630.75099999999,2597809.9569999999,JA38
﻿544,195538.56,2597459.0819999999,JA38
﻿545,194915.58199999999,2597912.861,JA38
﻿546,194715.40900000001,2598003.4610000001,JA38
﻿547,196106.08600000001,2597760.5759999999,JA38
﻿548,195610.84099999999,2597650.5389999999,JA38
﻿549,196589.087,2597598.943,JA38
﻿550,194788.658,2597791.102,JA38
﻿551,194212.86199999999,2597377.727,JA38
﻿552,194982.04300000001,2597724.8229999999,JA38
﻿553,197965.329,2597640.523,JA38
﻿554,195058.03400000001,2597703.679,JA38
﻿555,196372.212,2597919.0189999999,JA38
﻿556,196536.07399999999,2598042.1869999999,JA38
﻿557,196543.45600000001,2597924.7880000002,JA38
﻿558,194605.24600000001,2597575.037,JA38
﻿559,194323.514,2597590.4350000001,JA38
﻿560,194966.46599999999,2597459.1660000002,JA38
﻿561,194806.992,2597471.389,JA38
﻿562,195729.53700000001,2597515.8139999998,JA38
﻿563,194597.462,2597387.1239999998,JA38
﻿564,196865.85000000001,2597994.2969999998,JA38
﻿565,195030.364,2597451.8840000001,JA38
﻿566,194229.158,2597496.9029999999,JA38
﻿567,195642.83300000001,2597454.1090000002,JA38
﻿568,196033.33300000001,2597761.7880000002,JA38
﻿569,196248.935,2597761.6060000001,JA38
﻿570,196459.71100000001,2597788.3470000001,JA38
﻿571,196526.375,2597812.4369999999,JA38
﻿572,195241.54399999999,2597609.6749999998,JA38
﻿573,196347.34899999999,2597771.344,JA38
﻿574,194591.23000000001,2597721.8909999998,JA38
﻿575,195316.057,2597521.051,JA38
﻿576,195990,2597680,JA38
